dish_id,dish_label,dish_class,dish_family,dish_name,cuisine,course,protein_type,source,label_quality,source_dish_label,original_path,ingredients,image_path
1095,falafel,falafel,,,Unknown,Main,Plant,food101,dataset_label+heuristic_metadata,,,"beans,spice,fish,potato,garlic",public_images/food101/falafel/food101_falafel_000016.jpg
1096,falafel,falafel,,,Unknown,Main,Plant,food101,dataset_label+heuristic_metadata,,,"beans,tomato,avocado,cream,spinach,chili,pasta",public_images/food101/falafel/food101_falafel_000017.jpg
1097,falafel,falafel,,,Unknown,Main,Plant,food101,dataset_label+heuristic_metadata,,,"beans,tofu,garlic,cheese,egg,cream,beef",public_images/food101/falafel/food101_falafel_000018.jpg
1098,falafel,falafel,,,Unknown,Main,Plant,food101,dataset_label+heuristic_metadata,,,"beans,cream,cheese,shrimp,garlic,tomato",public_images/food101/falafel/food101_falafel_000019.jpg
1099,falafel,falafel,,,Unknown,Main,Plant,food101,dataset_label+heuristic_metadata,,,"beans,cream,spice",public_images/food101/falafel/food101_falafel_000020.jpg
1100,falafel,falafel,,,Unknown,Main,Plant,food101,dataset_label+heuristic_metadata,,,"beans,egg,chicken,beef",public_images/food101/falafel/food101_falafel_000021.jpg
1101,falafel,falafel,,,Unknown,Main,Plant,food101,dataset_label+heuristic_metadata,,,"beans,tofu,potato,pasta",public_images/food101/falafel/food101_falafel_000022.jpg
1102,falafel,falafel,,,Unknown,Main,Plant,food101,dataset_label+heuristic_metadata,,,"beans,egg,tofu,spice,mushroom,garlic",public_images/food101/falafel/food101_falafel_000023.jpg
1103,falafel,falafel,,,Unknown,Main,Plant,food101,dataset_label+heuristic_metadata,,,"beans,pasta,egg,fish,lamb",public_images/food101/falafel/food101_falafel_000024.jpg
1104,falafel,falafel,,,Unknown,Main,Plant,food101,dataset_label+heuristic_metadata,,,"beans,egg,chicken",public_images/food101/falafel/food101_falafel_000025.jpg
1105,falafel,falafel,,,Unknown,Main,Plant,food101,dataset_label+heuristic_metadata,,,"beans,mushroom,shrimp,beef,pasta,chicken,avocado",public_images/food101/falafel/food101_falafel_000026.jpg
1106,falafel,falafel,,,Unknown,Main,Plant,food101,dataset_label+heuristic_metadata,,,"beans,chili,chicken,lamb,cheese,fish,beef",public_images/food101/falafel/food101_falafel_000027.jpg
1107,falafel,falafel,,,Unknown,Main,Plant,food101,dataset_label+heuristic_metadata,,,"beans,tomato,fish",public_images/food101/falafel/food101_falafel_000028.jpg
1108,falafel,falafel,,,Unknown,Main,Plant,food101,dataset_label+heuristic_metadata,,,"beans,shrimp,garlic,egg,mushroom,spice,tofu",public_images/food101/falafel/food101_falafel_000029.jpg
1109,falafel,falafel,,,Unknown,Main,Plant,food101,dataset_label+heuristic_metadata,,,"beans,spice,avocado,spinach,beef,cheese,rice",public_images/food101/falafel/food101_falafel_000030.jpg
1110,filet_mignon,filet_mignon,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"lamb,fish,beef,pasta,potato,cream",public_images/food101/filet_mignon/food101_filet_mignon_000001.jpg
1111,filet_mignon,filet_mignon,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"cream,chicken,beef",public_images/food101/filet_mignon/food101_filet_mignon_000002.jpg
1112,filet_mignon,filet_mignon,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"fish,beef,cream,beans,egg,spinach",public_images/food101/filet_mignon/food101_filet_mignon_000003.jpg
1113,filet_mignon,filet_mignon,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"egg,fish,avocado,tofu,beans,rice",public_images/food101/filet_mignon/food101_filet_mignon_000004.jpg
1114,filet_mignon,filet_mignon,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"shrimp,lamb,tomato,avocado,fish,pasta",public_images/food101/filet_mignon/food101_filet_mignon_000005.jpg
1115,filet_mignon,filet_mignon,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"beans,spinach,tomato",public_images/food101/filet_mignon/food101_filet_mignon_000006.jpg
1116,filet_mignon,filet_mignon,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"rice,fish,potato,lamb,chili,chicken,pasta",public_images/food101/filet_mignon/food101_filet_mignon_000007.jpg
1117,filet_mignon,filet_mignon,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"lamb,cheese,spinach,cream,beef,egg",public_images/food101/filet_mignon/food101_filet_mignon_000008.jpg
1118,filet_mignon,filet_mignon,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"rice,tofu,mushroom,cream,potato,cheese,tomato",public_images/food101/filet_mignon/food101_filet_mignon_000009.jpg
1119,filet_mignon,filet_mignon,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"potato,beans,pasta",public_images/food101/filet_mignon/food101_filet_mignon_000010.jpg
1120,filet_mignon,filet_mignon,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"chili,garlic,potato,chicken,spinach,tomato,rice",public_images/food101/filet_mignon/food101_filet_mignon_000011.jpg
1121,filet_mignon,filet_mignon,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"beans,garlic,fish,lamb,pasta,beef",public_images/food101/filet_mignon/food101_filet_mignon_000012.jpg
1122,filet_mignon,filet_mignon,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"chili,pasta,rice,egg",public_images/food101/filet_mignon/food101_filet_mignon_000013.jpg
1123,filet_mignon,filet_mignon,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"beans,avocado,chili,pasta,chicken,beef",public_images/food101/filet_mignon/food101_filet_mignon_000014.jpg
1124,filet_mignon,filet_mignon,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"cream,beef,mushroom,egg,rice,beans",public_images/food101/filet_mignon/food101_filet_mignon_000015.jpg
1125,filet_mignon,filet_mignon,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"egg,rice,beans,potato",public_images/food101/filet_mignon/food101_filet_mignon_000016.jpg
1126,filet_mignon,filet_mignon,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"cheese,avocado,beef",public_images/food101/filet_mignon/food101_filet_mignon_000017.jpg
1127,filet_mignon,filet_mignon,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"lamb,avocado,rice,tomato,spinach,cream",public_images/food101/filet_mignon/food101_filet_mignon_000018.jpg
1128,filet_mignon,filet_mignon,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"chili,garlic,cream,beef,mushroom,fish,tomato",public_images/food101/filet_mignon/food101_filet_mignon_000019.jpg
1129,filet_mignon,filet_mignon,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"shrimp,tomato,tofu,avocado,spice,pasta",public_images/food101/filet_mignon/food101_filet_mignon_000020.jpg
1130,filet_mignon,filet_mignon,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"chili,rice,cheese,egg,avocado",public_images/food101/filet_mignon/food101_filet_mignon_000021.jpg
1131,filet_mignon,filet_mignon,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"shrimp,spinach,pasta,beans,tomato,spice",public_images/food101/filet_mignon/food101_filet_mignon_000022.jpg
1132,filet_mignon,filet_mignon,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"spinach,rice,beef,mushroom,fish,chicken",public_images/food101/filet_mignon/food101_filet_mignon_000023.jpg
1133,filet_mignon,filet_mignon,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"tofu,shrimp,garlic,mushroom,chili",public_images/food101/filet_mignon/food101_filet_mignon_000024.jpg
1134,filet_mignon,filet_mignon,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"potato,lamb,fish",public_images/food101/filet_mignon/food101_filet_mignon_000025.jpg
1135,filet_mignon,filet_mignon,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"rice,garlic,egg,potato,cheese,beef,beans",public_images/food101/filet_mignon/food101_filet_mignon_000026.jpg
1136,filet_mignon,filet_mignon,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"shrimp,tofu,tomato,spice,garlic,spinach,lamb",public_images/food101/filet_mignon/food101_filet_mignon_000027.jpg
1137,filet_mignon,filet_mignon,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"garlic,potato,chicken,beans",public_images/food101/filet_mignon/food101_filet_mignon_000028.jpg
1138,filet_mignon,filet_mignon,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"chicken,fish,cheese",public_images/food101/filet_mignon/food101_filet_mignon_000029.jpg
1139,filet_mignon,filet_mignon,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"cheese,tofu,lamb,tomato,pasta,beef,egg",public_images/food101/filet_mignon/food101_filet_mignon_000030.jpg
1140,fish_and_chips,fish_and_chips,,,Unknown,Main,Seafood,food101,dataset_label+heuristic_metadata,,,"fish,chicken,cream",public_images/food101/fish_and_chips/food101_fish_and_chips_000001.jpg
1141,fish_and_chips,fish_and_chips,,,Unknown,Main,Seafood,food101,dataset_label+heuristic_metadata,,,"fish,spice,cheese",public_images/food101/fish_and_chips/food101_fish_and_chips_000002.jpg
1142,fish_and_chips,fish_and_chips,,,Unknown,Main,Seafood,food101,dataset_label+heuristic_metadata,,,"fish,cream,beef",public_images/food101/fish_and_chips/food101_fish_and_chips_000003.jpg
1143,fish_and_chips,fish_and_chips,,,Unknown,Main,Seafood,food101,dataset_label+heuristic_metadata,,,"fish,egg,avocado,cheese,beans,beef",public_images/food101/fish_and_chips/food101_fish_and_chips_000004.jpg
1144,fish_and_chips,fish_and_chips,,,Unknown,Main,Seafood,food101,dataset_label+heuristic_metadata,,,"fish,spinach,cream,egg,rice",public_images/food101/fish_and_chips/food101_fish_and_chips_000005.jpg
1145,fish_and_chips,fish_and_chips,,,Unknown,Main,Seafood,food101,dataset_label+heuristic_metadata,,,"fish,garlic,rice,avocado,cream,beef",public_images/food101/fish_and_chips/food101_fish_and_chips_000006.jpg
1146,fish_and_chips,fish_and_chips,,,Unknown,Main,Seafood,food101,dataset_label+heuristic_metadata,,,"fish,shrimp,egg",public_images/food101/fish_and_chips/food101_fish_and_chips_000007.jpg
1147,fish_and_chips,fish_and_chips,,,Unknown,Main,Seafood,food101,dataset_label+heuristic_metadata,,,"fish,chili,rice,beans,avocado",public_images/food101/fish_and_chips/food101_fish_and_chips_000008.jpg
1148,fish_and_chips,fish_and_chips,,,Unknown,Main,Seafood,food101,dataset_label+heuristic_metadata,,,"fish,cream,mushroom,spice,shrimp,egg",public_images/food101/fish_and_chips/food101_fish_and_chips_000009.jpg
1149,fish_and_chips,fish_and_chips,,,Unknown,Main,Seafood,food101,dataset_label+heuristic_metadata,,,"fish,cheese,beef,tofu,spice,pasta",public_images/food101/fish_and_chips/food101_fish_and_chips_000010.jpg
1150,fish_and_chips,fish_and_chips,,,Unknown,Main,Seafood,food101,dataset_label+heuristic_metadata,,,"fish,spinach,rice",public_images/food101/fish_and_chips/food101_fish_and_chips_000011.jpg
1151,fish_and_chips,fish_and_chips,,,Unknown,Main,Seafood,food101,dataset_label+heuristic_metadata,,,"fish,chili,cream",public_images/food101/fish_and_chips/food101_fish_and_chips_000012.jpg
1152,fish_and_chips,fish_and_chips,,,Unknown,Main,Seafood,food101,dataset_label+heuristic_metadata,,,"fish,egg,rice",public_images/food101/fish_and_chips/food101_fish_and_chips_000013.jpg
1153,fish_and_chips,fish_and_chips,,,Unknown,Main,Seafood,food101,dataset_label+heuristic_metadata,,,"fish,chicken,mushroom,beef,egg,spinach",public_images/food101/fish_and_chips/food101_fish_and_chips_000014.jpg
1154,fish_and_chips,fish_and_chips,,,Unknown,Main,Seafood,food101,dataset_label+heuristic_metadata,,,"fish,shrimp,rice",public_images/food101/fish_and_chips/food101_fish_and_chips_000015.jpg
1155,fish_and_chips,fish_and_chips,,,Unknown,Main,Seafood,food101,dataset_label+heuristic_metadata,,,"fish,garlic,shrimp,chicken",public_images/food101/fish_and_chips/food101_fish_and_chips_000016.jpg
1156,fish_and_chips,fish_and_chips,,,Unknown,Main,Seafood,food101,dataset_label+heuristic_metadata,,,"fish,mushroom,egg,tofu,shrimp,potato,lamb",public_images/food101/fish_and_chips/food101_fish_and_chips_000017.jpg
1157,fish_and_chips,fish_and_chips,,,Unknown,Main,Seafood,food101,dataset_label+heuristic_metadata,,,"fish,beans,tomato",public_images/food101/fish_and_chips/food101_fish_and_chips_000018.jpg
1158,fish_and_chips,fish_and_chips,,,Unknown,Main,Seafood,food101,dataset_label+heuristic_metadata,,,"fish,shrimp,mushroom",public_images/food101/fish_and_chips/food101_fish_and_chips_000019.jpg
1159,fish_and_chips,fish_and_chips,,,Unknown,Main,Seafood,food101,dataset_label+heuristic_metadata,,,"fish,egg,beans",public_images/food101/fish_and_chips/food101_fish_and_chips_000020.jpg
1160,fish_and_chips,fish_and_chips,,,Unknown,Main,Seafood,food101,dataset_label+heuristic_metadata,,,"fish,garlic,pasta,shrimp,chili",public_images/food101/fish_and_chips/food101_fish_and_chips_000021.jpg
1161,fish_and_chips,fish_and_chips,,,Unknown,Main,Seafood,food101,dataset_label+heuristic_metadata,,,"fish,lamb,beans",public_images/food101/fish_and_chips/food101_fish_and_chips_000022.jpg
1162,fish_and_chips,fish_and_chips,,,Unknown,Main,Seafood,food101,dataset_label+heuristic_metadata,,,"fish,cream,spinach,pasta,spice",public_images/food101/fish_and_chips/food101_fish_and_chips_000023.jpg
1163,fish_and_chips,fish_and_chips,,,Unknown,Main,Seafood,food101,dataset_label+heuristic_metadata,,,"fish,beans,chili,shrimp",public_images/food101/fish_and_chips/food101_fish_and_chips_000024.jpg
1164,fish_and_chips,fish_and_chips,,,Unknown,Main,Seafood,food101,dataset_label+heuristic_metadata,,,"fish,pasta,shrimp,cheese",public_images/food101/fish_and_chips/food101_fish_and_chips_000025.jpg
1165,fish_and_chips,fish_and_chips,,,Unknown,Main,Seafood,food101,dataset_label+heuristic_metadata,,,"fish,mushroom,cream,spinach,spice",public_images/food101/fish_and_chips/food101_fish_and_chips_000026.jpg
1166,fish_and_chips,fish_and_chips,,,Unknown,Main,Seafood,food101,dataset_label+heuristic_metadata,,,"fish,chili,spice,chicken",public_images/food101/fish_and_chips/food101_fish_and_chips_000027.jpg
1167,fish_and_chips,fish_and_chips,,,Unknown,Main,Seafood,food101,dataset_label+heuristic_metadata,,,"fish,tomato,mushroom,shrimp,cream,potato,rice",public_images/food101/fish_and_chips/food101_fish_and_chips_000028.jpg
1168,fish_and_chips,fish_and_chips,,,Unknown,Main,Seafood,food101,dataset_label+heuristic_metadata,,,"fish,mushroom,beans,spinach,chicken",public_images/food101/fish_and_chips/food101_fish_and_chips_000029.jpg
1169,fish_and_chips,fish_and_chips,,,Unknown,Main,Seafood,food101,dataset_label+heuristic_metadata,,,"fish,garlic,chili",public_images/food101/fish_and_chips/food101_fish_and_chips_000030.jpg
1170,foie_gras,foie_gras,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"chili,shrimp,cheese,spice,tofu",public_images/food101/foie_gras/food101_foie_gras_000001.jpg
1171,foie_gras,foie_gras,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"beef,beans,tomato,cream,chili,lamb,mushroom",public_images/food101/foie_gras/food101_foie_gras_000002.jpg
1172,foie_gras,foie_gras,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"chicken,spinach,chili,tomato,beef,egg",public_images/food101/foie_gras/food101_foie_gras_000003.jpg
1173,foie_gras,foie_gras,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"chili,pasta,cheese,tofu",public_images/food101/foie_gras/food101_foie_gras_000004.jpg
1174,foie_gras,foie_gras,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"avocado,beans,cream,cheese,mushroom,tomato,pasta",public_images/food101/foie_gras/food101_foie_gras_000005.jpg
1175,foie_gras,foie_gras,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"tomato,cream,spice,fish,garlic,shrimp,mushroom",public_images/food101/foie_gras/food101_foie_gras_000006.jpg
1176,foie_gras,foie_gras,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"garlic,cheese,potato,beef,egg,fish",public_images/food101/foie_gras/food101_foie_gras_000007.jpg
1177,foie_gras,foie_gras,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"chili,beans,avocado,garlic",public_images/food101/foie_gras/food101_foie_gras_000008.jpg
1178,foie_gras,foie_gras,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"cheese,rice,beef",public_images/food101/foie_gras/food101_foie_gras_000009.jpg
1179,foie_gras,foie_gras,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"avocado,lamb,potato,egg,tofu,cheese",public_images/food101/foie_gras/food101_foie_gras_000010.jpg
1180,foie_gras,foie_gras,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"chili,beef,cheese,shrimp,avocado,chicken,tomato",public_images/food101/foie_gras/food101_foie_gras_000011.jpg
1181,foie_gras,foie_gras,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"chicken,egg,avocado",public_images/food101/foie_gras/food101_foie_gras_000012.jpg
1182,foie_gras,foie_gras,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"beans,pasta,fish",public_images/food101/foie_gras/food101_foie_gras_000013.jpg
1183,foie_gras,foie_gras,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"beef,spice,egg,rice,tofu,beans",public_images/food101/foie_gras/food101_foie_gras_000014.jpg
1184,foie_gras,foie_gras,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"avocado,chili,egg,spinach",public_images/food101/foie_gras/food101_foie_gras_000015.jpg
1185,foie_gras,foie_gras,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"cream,pasta,lamb,fish,chicken,rice,cheese",public_images/food101/foie_gras/food101_foie_gras_000016.jpg
1186,foie_gras,foie_gras,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"cheese,mushroom,egg,lamb",public_images/food101/foie_gras/food101_foie_gras_000017.jpg
